(0.510415535711676, 0.29120460009974103)
(0.6047173055856376, 0.23932319228039878)
(-1.652030122714192, 0.35892979384326856)
(-2.688955100242807, 0.3607517666380282)
(-2.4221646471211233, -1.9968720783271383)
(-1.9738576518689608, -2.3736075829602483)
(-4.226030131090537, -0.32246253405780756)
(-4.501635410494925, -0.27776952218911455)
(5.176170594437799, 0.6309961555861605)
(5.385920392151959, 2.574862268140979)
(-2.562363399932175, -5.13650637357721)
(6.021158367678539, 0.2642625454466838)
(5.386125979069446, 2.881924690532372)
(6.3873056945217535, 0.3185075876122063)
(1.8119624378461379, 7.747842399200283)
(5.391109435857651, 5.5649843766542535)
(7.017859859124439, 0.6461566872126685)
(2.9575903687035314, 7.424562443662861)
(-2.1433398087695332, 7.885946766438019)
(-2.6978482005563786, -6.700292692494156)
