(3.4034407774611924E-4, 1.9999238070797742)
(-2.2730051378435482E-4, -4.22535976563372E-5)
(7.671106057989146E-4, 1.37010419275451)
(2.467859038320876E-4, 1.8120620709650987)
(0.0011946858962944527, 1.0307834025390779)
(8.318275321264259E-4, 1.5680393930719592)
(3.4470233661412964E-4, 1.9894298267098236)
(8.717056002197317E-5, 0.7279258753858588)
(0.0010983817365065002, 0.8561283495022557)
(8.170692684434241E-4, 1.2256030852892634)
(5.735748519823226E-5, 0.27726076392899823)
(7.773517282367145E-4, 1.3315481702340326)
(-1.3189357824406112E-4, 0.07213627940299414)
(8.484256848705697E-6, 0.14886041548847526)
(1.5863166796361154E-4, 0.3305316675018622)
(1.9208547989323758E-4, 0.6205595540834488)
(1.5859274532952836E-4, 0.6068344175209267)
(2.830445605612027E-4, 0.4341922003695393)
(2.0215445826128627E-4, 0.5081329182335652)
(0.0010341824331807793, 1.0915374757704062)
