(2.0854260646013127, 2.146713341441478, 0.012490032105619896)
(2.0922254811418504, 1.7259528866481675, 0.019289448646157625)
(0.10288342253141497, 2.3915682347945855, 1.5041723836513712)
(1.8786873796797705, 0.010295877591415665, 1.727528195543072)
(0.0027649189848079183, 1.8561688875110443, 1.9511804098504641)
(0.1650293741766228, 1.2327629238794766, 2.1445887677261415)
(0.8898547154511526, 1.0266159908766337, 0.3861179800255291)
(1.2147540054563892, 0.779137862490872, 0.31325794338655777)
(0.5427442742782191, 1.602859888445812, 0.9623618775947074)
(2.081557776788701, 0.2131662747003464, 1.1788876972313158)
(1.646825954182276, 0.37796766565073914, 0.7486338848927168)
(0.059733348719276894, 1.509758559014847, 2.0081488395849334)
(0.6419682423290778, 1.282518182439864, 0.47226939764817766)
(0.23505151793326662, 1.188117006165882, 1.283128528505302)
(0.4386545636208459, 0.5736991954749342, 1.649057905475733)
(1.341473620340546, 0.8809258517732508, 0.2404278409221462)
(0.6394621289043833, 0.49275819861266706, 1.0652637528932298)
(0.7769914343373545, 0.6302875040456384, 0.6072925896564543)
(0.7216255531894765, 0.37813343783047165, 1.1474271771783233)
(0.04209260891760886, 2.3307774211807795, 1.7989548546937222)
